alias,categories,coordinates,cuisine,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
lucali-brooklyn-3,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.6818, 'longitude': -74.00024}",italian,(718) 858-4086,8910.572707716026,Q9F2ocrmYuGt1yn3M7MOBw,https://s3-media1.fl.yelpcdn.com/bphoto/zpy57jW_kDZjQdbtIVRx_g/o.jpg,False,"{'address1': '575 Henry St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['575 Henry St', 'Brooklyn, NY 11231']}",Lucali,+17188584086,$$,4.5,1305,[],https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
10-corso-como-restaurant-and-café-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7069397, 'longitude': -74.0037647}",italian,(212) 265-9500,6294.78937048221,ghXmKZpOwbfCl3i1UOg9qg,https://s3-media3.fl.yelpcdn.com/bphoto/MsjbV6W-jCRLNQIIFQEOgg/o.jpg,False,"{'address1': '200 Front St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['200 Front St', 'New York, NY 10038']}",10 Corso Como Restaurant & Café,+12122659500,,4.5,36,[],https://www.yelp.com/biz/10-corso-como-restaurant-and-caf%C3%A9-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
café-bello-bayonne-2,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.68387, 'longitude': -74.10426}",italian,(201) 437-7538,13579.43833016987,db2QLlK-0xL7Vq0jG-CcJQ,https://s3-media1.fl.yelpcdn.com/bphoto/848bSJdSRdThk101IQP1kw/o.jpg,False,"{'address1': '1044 Avenue C', 'address2': '', 'address3': '', 'city': 'Bayonne', 'zip_code': '07002', 'country': 'US', 'state': 'NJ', 'display_address': ['1044 Avenue C', 'Bayonne, NJ 07002']}",Café Bello,+12014377538,$$,4.0,134,[],https://www.yelp.com/biz/caf%C3%A9-bello-bayonne-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
prince-street-pizza-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7229087705545, 'longitude': -73.9944863319397}",italian,(212) 966-4100,4361.398808656871,zj8Lq1T8KIC5zwFief15jg,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,"{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",Prince Street Pizza,+12129664100,$,4.5,2703,"['pickup', 'delivery']",https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
da-umberto-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7396659851074, 'longitude': -73.9958267211914}",italian,(212) 989-0303,2710.7475167491725,-58--bg-KKUNArp18U4llA,https://s3-media4.fl.yelpcdn.com/bphoto/y9xU_JhBkdeBvX36aoMONA/o.jpg,False,"{'address1': '107 W 17th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['107 W 17th St', 'New York, NY 10011']}",da Umberto,+12129890303,$$$,4.0,159,[],https://www.yelp.com/biz/da-umberto-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
serafina-new-york-17,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.80043, 'longitude': -73.96828}",italian,(212) 301-0664,4559.4191057218595,2F-7XCoPS1mbdy9ioqWuqw,https://s3-media2.fl.yelpcdn.com/bphoto/dLf7xCrI6Zzb-DOReTevEg/o.jpg,False,"{'address1': '2737 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2737 Broadway', 'New York, NY 10025']}",Serafina,+12123010664,$$,3.0,54,"['pickup', 'delivery']",https://www.yelp.com/biz/serafina-new-york-17?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
locanda-vini-e-olii-brooklyn-4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.685007, 'longitude': -73.962943}",italian,(718) 622-9202,8464.873603096128,53ZNJNrT91VgvrI0LFjLNQ,https://s3-media2.fl.yelpcdn.com/bphoto/KoTRgOOeGBHuUdanWnvXCw/o.jpg,False,"{'address1': '129 Gates Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['129 Gates Ave', 'Brooklyn, NY 11238']}",Locanda Vini e Olii,+17186229202,$$$,4.0,288,[],https://www.yelp.com/biz/locanda-vini-e-olii-brooklyn-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
vesuvio-brooklyn-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.632565, 'longitude': -74.027047}",italian,(718) 745-0222,14771.826194745066,FER-iaOyA8JFH-DL5vaKIQ,https://s3-media1.fl.yelpcdn.com/bphoto/ktN-1W4bP1U8UuUis0cc6g/o.jpg,False,"{'address1': '7305 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7305 3rd Ave', 'Brooklyn, NY 11209']}",Vesuvio,+17187450222,$$,3.5,295,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/vesuvio-brooklyn-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
manettas-ristorante-long-island-city,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.742935, 'longitude': -73.951929}",italian,(718) 786-6171,2949.858672992036,oUVX94JtKyLPXozC2hemCg,https://s3-media2.fl.yelpcdn.com/bphoto/noKqxRIroewgcU2iOwoE7A/o.jpg,False,"{'address1': '1076 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['1076 Jackson Ave', 'Long Island City, NY 11101']}",Manetta's Ristorante,+17187866171,$$,4.0,344,"['pickup', 'delivery']",https://www.yelp.com/biz/manettas-ristorante-long-island-city?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
buon-appetito-bayonne-2,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.67835, 'longitude': -74.10568}",italian,(201) 436-0043,14062.85424469013,FDFE8nqstVJT07LquQ2kBA,https://s3-media2.fl.yelpcdn.com/bphoto/_vaQG7-4FTlUUljE7geJWw/o.jpg,False,"{'address1': '906 Broadway', 'address2': '', 'address3': '', 'city': 'Bayonne', 'zip_code': '07002', 'country': 'US', 'state': 'NJ', 'display_address': ['906 Broadway', 'Bayonne, NJ 07002']}",Buon Appetito,+12014360043,$$,4.0,153,"['pickup', 'delivery']",https://www.yelp.com/biz/buon-appetito-bayonne-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
matthews-italian-restaurant-clifton,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.8390353933391, 'longitude': -74.1616866576499}",italian,(973) 928-4300,17736.371960429024,g0ofwNfcNf5XLzdOtZYm_A,https://s3-media3.fl.yelpcdn.com/bphoto/pNd0KtetdnCCjs2PkcB99Q/o.jpg,False,"{'address1': '1131 Bloomfield Ave', 'address2': '', 'address3': '', 'city': 'Clifton', 'zip_code': '07012', 'country': 'US', 'state': 'NJ', 'display_address': ['1131 Bloomfield Ave', 'Clifton, NJ 07012']}",Matthew's Italian Restaurant,+19739284300,$$,4.5,348,[],https://www.yelp.com/biz/matthews-italian-restaurant-clifton?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
il-mulino-new-york-uptown-new-york-3,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.764144, 'longitude': -73.970195}",italian,(212) 750-3270,824.7227493497694,XlhWNQRGoWyybfXpGBgE3Q,https://s3-media2.fl.yelpcdn.com/bphoto/HqlRJk9dLV6IadVphzOVUA/o.jpg,False,"{'address1': '37 E 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['37 E 60th St', 'New York, NY 10021']}",Il Mulino New York - Uptown,+12127503270,$$$$,3.5,197,[],https://www.yelp.com/biz/il-mulino-new-york-uptown-new-york-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
pierre-loti-midtown-new-york-3,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'turkish', 'title': 'Turkish'}]","{'latitude': 40.7558717456695, 'longitude': -73.9673550550069}",italian,(212) 755-5684,1055.678034527174,26M6nFVuA4bvhU0TBZOuLg,https://s3-media2.fl.yelpcdn.com/bphoto/ofG5YFlLVm8rDTnDTjf8xw/o.jpg,False,"{'address1': '300 E 52nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['300 E 52nd St', 'New York, NY 10022']}",Pierre Loti Midtown,+12127555684,$$,4.5,294,"['pickup', 'delivery']",https://www.yelp.com/biz/pierre-loti-midtown-new-york-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
cuomo-and-sons-north-bergen,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.79803, 'longitude': -74.00219}",italian,(201) 869-6913,4652.316042604661,bf2gElKkOHClspvNWfdHQA,https://s3-media1.fl.yelpcdn.com/bphoto/Zh0BWk0oZSSX9_0JQNJBUw/o.jpg,False,"{'address1': '7709 Broadway', 'address2': None, 'address3': None, 'city': 'North Bergen', 'zip_code': '07047', 'country': 'US', 'state': 'NJ', 'display_address': ['7709 Broadway', 'North Bergen, NJ 07047']}",Cuomo And Sons,+12018696913,$$,4.5,145,"['pickup', 'delivery']",https://www.yelp.com/biz/cuomo-and-sons-north-bergen?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
il-mattone-west-village-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7312509, 'longitude': -74.0065302}",italian,(646) 370-6875,3995.370654660667,Lu12ks-BgqfGY75Sb1004A,https://s3-media3.fl.yelpcdn.com/bphoto/XO_OjUWI6gONIHNAZ1A9Jw/o.jpg,False,"{'address1': '450 Hudson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['450 Hudson St', 'New York, NY 10014']}",Il Mattone West Village,+16463706875,,4.5,21,"['delivery', 'pickup']",https://www.yelp.com/biz/il-mattone-west-village-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
nocello-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7654190063477, 'longitude': -73.9833374023438}",italian,(212) 713-0224,704.4227723970458,505bv6h3VnN6SekdHCr8Sw,https://s3-media3.fl.yelpcdn.com/bphoto/Doa0Bh3VHYvg20H-ZnhHqA/o.jpg,False,"{'address1': '257 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['257 W 55th St', 'New York, NY 10019']}",Nocello,+12127130224,$$$,3.5,138,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/nocello-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
peasant-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.72171, 'longitude': -73.99428}",italian,(212) 965-9511,4484.4274150628435,r_fUOUhz-pHZxFDV1hzy0w,https://s3-media3.fl.yelpcdn.com/bphoto/eIAp6bNBe8l7kuNKkHAVBg/o.jpg,False,"{'address1': '194 Elizabeth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['194 Elizabeth St', 'New York, NY 10012']}",Peasant,+12129659511,$$$,3.5,667,[],https://www.yelp.com/biz/peasant-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
i-trulli-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]","{'latitude': 40.74207, 'longitude': -73.98361}",italian,(212) 481-7372,2058.1107724498675,Kz7hn14j6KXf_gYeC99rUg,https://s3-media2.fl.yelpcdn.com/bphoto/mK7OQdoWzTnjyIxv-rMkSw/o.jpg,False,"{'address1': '124 E 27th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['124 E 27th St', 'New York, NY 10016']}",i Trulli,+12124817372,$$$,3.5,338,['pickup'],https://www.yelp.com/biz/i-trulli-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
park-italian-gourmet-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7562054271632, 'longitude': -73.9814829826355}",italian,(212) 382-0580,511.73963737412777,I0i9YzRBQn6MKIUFIHpeBQ,https://s3-media3.fl.yelpcdn.com/bphoto/hCN8yO9uHtqc7840YhB6vA/o.jpg,False,"{'address1': '60 W 45th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['60 W 45th St', 'New York, NY 10036']}",Park Italian Gourmet,+12123820580,$,4.0,190,[],https://www.yelp.com/biz/park-italian-gourmet-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
bella-napoli-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.74579, 'longitude': -73.98474}",italian,(212) 683-4510,1687.5643908029429,7QUfJwuPgiTYa96TUqmzvQ,https://s3-media1.fl.yelpcdn.com/bphoto/McwgtO2olZdNSpkQ9I06lA/o.jpg,False,"{'address1': '130 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['130 Madison Ave', 'New York, NY 10016']}",Bella Napoli,+12126834510,$$,3.5,222,"['delivery', 'pickup']",https://www.yelp.com/biz/bella-napoli-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
gradisca-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]","{'latitude': 40.73709, 'longitude': -73.99863}",italian,(212) 691-4886,3086.1390858091163,cDUait5j29Pe0QynQ3JtYQ,https://s3-media1.fl.yelpcdn.com/bphoto/EV2dIbU0K0WBkNXK5i5Whg/o.jpg,False,"{'address1': '126 W 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['126 W 13th St', 'New York, NY 10011']}",Gradisca,+12126914886,$$$,4.0,363,"['delivery', 'pickup']",https://www.yelp.com/biz/gradisca-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
lex-restaurant-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7825297, 'longitude': -73.9535605}",italian,(212) 860-5903,3250.7839897493923,-neJTu9rpYM8-wjwA9WoIA,https://s3-media2.fl.yelpcdn.com/bphoto/xDkqvf_d0OF73YK0Iwq1dQ/o.jpg,False,"{'address1': '1370 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1370 Lexington Ave', 'New York, NY 10128']}",Lex Restaurant,+12128605903,$$,3.5,84,"['delivery', 'pickup']",https://www.yelp.com/biz/lex-restaurant-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
i-gemelli-ristorante-south-hackensack-3,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.87057, 'longitude': -74.04861}",italian,(201) 487-4220,13627.731878623637,8qT2fQh1qVhCVtAODADwRw,https://s3-media2.fl.yelpcdn.com/bphoto/mQA0Yvxgvi_Sjz4t3o8P4w/o.jpg,False,"{'address1': '268 Huyler St', 'address2': '', 'address3': '', 'city': 'South Hackensack', 'zip_code': '07606', 'country': 'US', 'state': 'NJ', 'display_address': ['268 Huyler St', 'South Hackensack, NJ 07606']}",I Gemelli Ristorante,+12014874220,$$,4.5,161,[],https://www.yelp.com/biz/i-gemelli-ristorante-south-hackensack-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
the-leopard-at-des-artistes-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.773515, 'longitude': -73.978841}",italian,(212) 787-8767,1479.1790011082055,-KrQ1gOiyXCbffsWyc5SNQ,https://s3-media2.fl.yelpcdn.com/bphoto/daeQ9EoFRm-oT3qKU2Lf1g/o.jpg,False,"{'address1': '1 W 67th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1 W 67th St', 'New York, NY 10023']}",The Leopard at des Artistes,+12127878767,$$$,4.0,205,"['delivery', 'pickup']",https://www.yelp.com/biz/the-leopard-at-des-artistes-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
bellini-italian-restaurant-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.78457, 'longitude': -73.97317}",italian,(212) 724-4615,2747.006188308668,lA6IvTF7J8fNC5puhyS3PA,https://s3-media4.fl.yelpcdn.com/bphoto/L7w-m9VSjlqVEpLfBFz9PA/o.jpg,False,"{'address1': '483 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['483 Columbus Ave', 'New York, NY 10024']}",Bellini Italian Restaurant,+12127244615,$$,3.5,238,"['delivery', 'pickup']",https://www.yelp.com/biz/bellini-italian-restaurant-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
robertos-bronx,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.85372, 'longitude': -73.88834}",italian,(718) 733-9503,12870.992306831113,Lesv5BG0_0-8bB49cAjMkg,https://s3-media1.fl.yelpcdn.com/bphoto/n7UMMkuFMPJnpR89TdnRvw/o.jpg,False,"{'address1': '603 Crescent Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['603 Crescent Ave', 'Bronx, NY 10458']}",Roberto's,+17187339503,$$$,4.0,239,[],https://www.yelp.com/biz/robertos-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
vezzo-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]","{'latitude': 40.7445, 'longitude': -73.98139}",italian,(212) 839-8300,1763.590069211503,J38XGzriEkMsDfCMt6et_g,https://s3-media4.fl.yelpcdn.com/bphoto/zEbvF-vMabMmovicwAoCSA/o.jpg,False,"{'address1': '178 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['178 Lexington Ave', 'New York, NY 10016']}",Vezzo,+12128398300,$$,4.0,1192,"['delivery', 'pickup']",https://www.yelp.com/biz/vezzo-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
pasquale-jones-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7210341671446, 'longitude': -73.9967492344452}",italian,(917) 472-7230,4620.016249822567,AWeQkgJ0uzNr5YxFr2Bx8g,https://s3-media4.fl.yelpcdn.com/bphoto/T1kGrSTHNFbSakz2jR9l4w/o.jpg,False,"{'address1': '187 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['187 Mulberry St', 'New York, NY 10012']}",Pasquale Jones,+19174727230,$$$,3.5,198,[],https://www.yelp.com/biz/pasquale-jones-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
frost-restaurant-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7183867, 'longitude': -73.9434906}",italian,(718) 389-3347,5507.51253878635,y_tRUBOu3qg7lkaO2Xk1hQ,https://s3-media1.fl.yelpcdn.com/bphoto/n-tTg4edrVF67pJ0D9EObg/o.jpg,False,"{'address1': '193 Frost St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['193 Frost St', 'Brooklyn, NY 11211']}",Frost Restaurant,+17183893347,$$,4.0,144,[],https://www.yelp.com/biz/frost-restaurant-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
venieros-new-york-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.72941, 'longitude': -73.98454}",italian,(212) 674-7070,3460.389307617711,VtJd1l64kqUUyWacwK0J2Q,https://s3-media4.fl.yelpcdn.com/bphoto/pMtdkncb9gTkja1DX0Tp6Q/o.jpg,False,"{'address1': '342 E 11th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['342 E 11th St', 'New York, NY 10003']}",Veniero's,+12126747070,$$,4.0,1906,"['delivery', 'pickup']",https://www.yelp.com/biz/venieros-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
broccolino-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.6819311529398, 'longitude': -73.9762727916241}",italian,(718) 678-4200,8706.127174120164,HJwXGxmXdB1X3gfCZMujjg,https://s3-media1.fl.yelpcdn.com/bphoto/Tt0fwomNMEWdkm4MWCgBuw/o.jpg,False,"{'address1': '446 Dean St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['446 Dean St', 'Brooklyn, NY 11217']}",Broccolino,+17186784200,$$,3.5,247,"['delivery', 'pickup']",https://www.yelp.com/biz/broccolino-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
sottocasa-pizzeria-brooklyn-3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.688285, 'longitude': -73.989006}",italian,(718) 852-8758,8047.198026885444,Aazjxg21VH2cncWYBAv68Q,https://s3-media2.fl.yelpcdn.com/bphoto/MbBAMb3kb1VXtF9M5ptazA/o.jpg,False,"{'address1': '298 Atlantic Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['298 Atlantic Ave', 'Brooklyn, NY 11201']}",Sottocasa Pizzeria,+17188528758,$$,4.5,582,['delivery'],https://www.yelp.com/biz/sottocasa-pizzeria-brooklyn-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
