alias,categories,coordinates,cuisine,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
new-sunny-east-88-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.777902, 'longitude': -73.94825}",chinese,(212) 876-9332,3218.3230794376695,5sG_S51rleFhCKLgQpXc_g,https://s3-media4.fl.yelpcdn.com/bphoto/8u4mMRdDpthbeJFyDYOJ9Q/o.jpg,False,"{'address1': '1680 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1680 1st Ave', 'New York, NY 10128']}",New Sunny East 88,+12128769332,$,3.0,64,"['delivery', 'pickup']",https://www.yelp.com/biz/new-sunny-east-88-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
lulu-chinese-ozone-park,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","{'latitude': 40.6802989, 'longitude': -73.8594402}",chinese,(929) 388-5858,13403.06808817506,GrxbGiLMkl1jd665k1lbIQ,https://s3-media1.fl.yelpcdn.com/bphoto/_zW6JKCI4HQ845W9DCgLGw/o.jpg,False,"{'address1': '78-06 101st Ave', 'address2': None, 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['78-06 101st Ave', 'Ozone Park, NY 11416']}",LULU Chinese,+19293885858,,3.5,12,"['delivery', 'pickup']",https://www.yelp.com/biz/lulu-chinese-ozone-park?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
a-and-c-kitchen-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.72501, 'longitude': -73.978}",chinese,(212) 677-8112,3929.465881017221,OX2B4KARPKNTxC39wpcqDA,https://s3-media4.fl.yelpcdn.com/bphoto/Oj50r54kMsSnT8SDx3rhzw/o.jpg,False,"{'address1': '136 Avenue C', 'address2': 'Ste A', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['136 Avenue C', 'Ste A', 'New York, NY 10009']}",A & C Kitchen,+12126778112,$,3.5,31,"['delivery', 'pickup']",https://www.yelp.com/biz/a-and-c-kitchen-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
son-ja-jang-palisades-park,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84629, 'longitude': -73.99845}",chinese,(201) 944-7777,9728.357132921245,38VMh0KbFDmy0femXXof2w,https://s3-media3.fl.yelpcdn.com/bphoto/iEAzxIYEa9x7NWmq56Isdg/o.jpg,False,"{'address1': '232 Broad Ave', 'address2': '', 'address3': '', 'city': 'Palisades Park', 'zip_code': '07650', 'country': 'US', 'state': 'NJ', 'display_address': ['232 Broad Ave', 'Palisades Park, NJ 07650']}",Son Ja Jang,+12019447777,$$,4.0,156,[],https://www.yelp.com/biz/son-ja-jang-palisades-park?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
new-kam-lai-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7989112, 'longitude': -73.967015}",chinese,(212) 749-8388,4396.09822952384,h4co9O0SLuvhTtr_Cs9IIQ,https://s3-media2.fl.yelpcdn.com/bphoto/4IabCtrMI5oMsBEKW-r8tg/o.jpg,False,"{'address1': '890 Amsterdam Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['890 Amsterdam Ave', 'New York, NY 10025']}",New Kam Lai,+12127498388,$,3.5,25,"['delivery', 'pickup']",https://www.yelp.com/biz/new-kam-lai-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
bo-hai-dumpling-town-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.714058, 'longitude': -73.987381}",chinese,(212) 673-7260,5166.544044516994,AlI7c_m9flexz49nzgam2g,https://s3-media3.fl.yelpcdn.com/bphoto/0lQrD69VUjj3OOSOx_GGIQ/o.jpg,False,"{'address1': '217 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['217 E Broadway', 'New York, NY 10002']}",Bo Hai Dumpling Town,+12126737260,$,4.5,5,[],https://www.yelp.com/biz/bo-hai-dumpling-town-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
cha-chan-tang-茶餐廳-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]","{'latitude': 40.7153, 'longitude': -73.99896}",chinese,(212) 577-2888,5283.313086978897,84zvcPTAVCsSVtzCUtSDtA,https://s3-media2.fl.yelpcdn.com/bphoto/swZwEd72KhnO9Z_djNdzYg/o.jpg,False,"{'address1': '45 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['45 Mott St', 'New York, NY 10013']}",Cha Chan Tang 茶餐廳,+12125772888,$,3.0,971,[],https://www.yelp.com/biz/cha-chan-tang-%E8%8C%B6%E9%A4%90%E5%BB%B3-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
chop-shop-new-york,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7486687, 'longitude': -74.0031128}",chinese,(212) 820-0333,2445.0384269188207,7hyQqnnAisSL-nfIWCPziQ,https://s3-media3.fl.yelpcdn.com/bphoto/RFFBFMtfO6r5hQ2p_ZEb9Q/o.jpg,False,"{'address1': '254 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['254 10th Ave', 'New York, NY 10001']}",Chop Shop,+12128200333,$$,3.5,229,[],https://www.yelp.com/biz/chop-shop-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
shanghai-sogo-new-york,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 40.757195, 'longitude': -73.980431}",chinese,(484) 469-7646,367.4930330600863,zqi2taRgN5VzkEMQGOMQHg,https://s3-media1.fl.yelpcdn.com/bphoto/8BCObo4yLTWdKpQP40DnCA/o.jpg,False,"{'address1': '36 W 47th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['36 W 47th St', 'New York, NY 10036']}",Shanghai Sogo,+14844697646,$$,3.0,12,[],https://www.yelp.com/biz/shanghai-sogo-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
gordon-chen-kitchen-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.75726, 'longitude': -73.96808}",chinese,(212) 308-0069,938.2314630768695,CFUaimcfs4q8Y7vCkxraHg,,False,"{'address1': '231 E 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 53rd St', 'New York, NY 10022']}",Gordon Chen Kitchen,+12123080069,$,3.5,4,[],https://www.yelp.com/biz/gordon-chen-kitchen-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
japas-38-new-york,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.7508277893066, 'longitude': -73.9815673828125}",chinese,(212) 679-4040,1088.2917836314168,NzcI2h7qA-_edSaw0Jta4A,https://s3-media2.fl.yelpcdn.com/bphoto/EyiKnFZneOzqo9F7EJ5Syg/o.jpg,False,"{'address1': '9 E 38th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['9 E 38th St', 'New York, NY 10016']}",Japas 38,+12126794040,$$,3.5,264,"['delivery', 'pickup']",https://www.yelp.com/biz/japas-38-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
hunan-house-i-jersey-city,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.72857, 'longitude': -74.06242}",chinese,(201) 876-9908,7897.357510513337,d6i6sGHtPmyUkHze5S1lIQ,https://s3-media1.fl.yelpcdn.com/bphoto/i411lCHFbw4_iiSmx_Sd_A/o.jpg,False,"{'address1': '382 Summit Ave', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['382 Summit Ave', 'Jersey City, NJ 07306']}",Hunan House I,+12018769908,$,4.5,29,[],https://www.yelp.com/biz/hunan-house-i-jersey-city?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
obao-new-york-4,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.757122, 'longitude': -73.968566}",chinese,(212) 308-5588,904.6564925075207,AILf_L7I9vJ2pyHmSo9v8Q,https://s3-media3.fl.yelpcdn.com/bphoto/iEVygbcxKOaEI0gMJxRg-Q/o.jpg,False,"{'address1': '222 E 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['222 E 53rd St', 'New York, NY 10022']}",OBAO,+12123085588,$$,3.5,774,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/obao-new-york-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
spice-spirit-jersey-city-5,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.7299773848248, 'longitude': -74.0650781984882}",chinese,(201) 656-3866,8031.291572969594,ezh0BG1qWKKLJa99gb-XzQ,https://s3-media2.fl.yelpcdn.com/bphoto/NN4NqGqFyag8Eb1_Xvb4Qw/o.jpg,False,"{'address1': '900 Bergen Ave', 'address2': '', 'address3': None, 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['900 Bergen Ave', 'Jersey City, NJ 07306']}",Spice Spirit,+12016563866,,4.5,36,[],https://www.yelp.com/biz/spice-spirit-jersey-city-5?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
lotus-express-manhattan,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.86627, 'longitude': -73.9246}",chinese,(212) 569-8899,12640.192835060085,Qsc2DrX3IR-uGfwnUlOzcA,https://s3-media2.fl.yelpcdn.com/bphoto/RuSp1V0368F4CdammBsJKQ/o.jpg,False,"{'address1': '4840 Broadway', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['4840 Broadway', 'Manhattan, NY 10034']}",Lotus Express,+12125698899,$,4.0,52,"['delivery', 'pickup']",https://www.yelp.com/biz/lotus-express-manhattan?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
pearls-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7958833, 'longitude': -73.9692167}",chinese,(212) 749-0300,4049.941430996187,xOL2SC34gdhKHSbyaDz9BA,https://s3-media2.fl.yelpcdn.com/bphoto/iLCtY_zZX2Ig6YzgjvVsXQ/o.jpg,False,"{'address1': '796 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['796 Amsterdam Ave', 'New York, NY 10025']}",Pearls,+12127490300,$$,3.0,148,"['delivery', 'pickup']",https://www.yelp.com/biz/pearls-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
chatham-seafood-restaurant-new-york-3,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.714, 'longitude': -73.99833}",chinese,(212) 233-8877,5406.296156965977,02zyTkuXvbGcbA9en_20Gw,https://s3-media1.fl.yelpcdn.com/bphoto/9vyr6zN3TkiZgnOeye7XhA/o.jpg,False,"{'address1': '6 Chatham Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['6 Chatham Sq', 'New York, NY 10038']}",Chatham Seafood Restaurant,+12122338877,$$,3.5,191,[],https://www.yelp.com/biz/chatham-seafood-restaurant-new-york-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
hot-space-brooklyn,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.64068, 'longitude': -74.00476}",chinese,(718) 980-8801,13476.84838749585,ZpifrJsBsz7RUT1_Tyu9nQ,https://s3-media2.fl.yelpcdn.com/bphoto/0vGb1DMcHANg3X8wzv8zMA/o.jpg,False,"{'address1': '774 51st St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['774 51st St', 'Brooklyn, NY 11220']}",Hot Space,+17189808801,$$,4.5,116,[],https://www.yelp.com/biz/hot-space-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
little-sheep-mongolian-hot-pot-new-york-2,"[{'alias': 'mongolian', 'title': 'Mongolian'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71764, 'longitude': -73.99504}",chinese,(646) 484-5707,4935.859200597809,duofsxNkSFWVre6eV1uhUQ,https://s3-media1.fl.yelpcdn.com/bphoto/p51PIUQAUmcPEFeW3IpEfw/o.jpg,False,"{'address1': '105 Bowery', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['105 Bowery', 'New York, NY 10002']}",Little Sheep Mongolian Hot Pot,+16464845707,$$,4.0,224,[],https://www.yelp.com/biz/little-sheep-mongolian-hot-pot-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
six-happiness-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7700042724609, 'longitude': -73.9578247070312}",chinese,(212) 988-8002,2053.8745729674647,kYJbGSjyXocbRrgMV-zExg,https://s3-media2.fl.yelpcdn.com/bphoto/B9diSM_i5IbCirW_Gt2orw/o.jpg,False,"{'address1': '1413 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1413 2nd Ave', 'New York, NY 10021']}",Six Happiness,+12129888002,$,3.0,117,"['delivery', 'pickup']",https://www.yelp.com/biz/six-happiness-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
new-wong-rest-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7135887, 'longitude': -73.9931488}",chinese,(646) 878-9474,5329.662581633484,PkA0eLD1AZ0voGAmUSG9mg,https://s3-media3.fl.yelpcdn.com/bphoto/5NUQcuKJYYdk4_C2oJ9N9w/o.jpg,False,"{'address1': '103 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['103 E Broadway', 'New York, NY 10002']}",New Wong Rest,+16468789474,$,4.0,42,[],https://www.yelp.com/biz/new-wong-rest-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
great-wall-chinese-new-york-3,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 40.7165, 'longitude': -73.98763}",chinese,(212) 260-5888,4922.433662231811,TadRviRC9Z1WhgSsGi3Yow,https://s3-media4.fl.yelpcdn.com/bphoto/Jo-ucTliLrysSyWBRiy04A/o.jpg,False,"{'address1': '384 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['384 Grand St', 'New York, NY 10002']}",Great Wall Chinese,+12122605888,$,3.5,82,"['delivery', 'pickup']",https://www.yelp.com/biz/great-wall-chinese-new-york-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
new-apollo-ii-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.6991691589355, 'longitude': -73.9166564941406}",chinese,(718) 483-8288,8560.21670821624,pjbMNd88LRNxvrwaO8kEhQ,https://s3-media3.fl.yelpcdn.com/bphoto/fbVEqbMpvsconY3HLAK7yw/o.jpg,False,"{'address1': '1477 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1477 Myrtle Ave', 'Brooklyn, NY 11237']}",New Apollo II,+17184838288,$,3.5,43,[],https://www.yelp.com/biz/new-apollo-ii-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
chi-dumpling-and-noodle-new-york,"[{'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7645700126886, 'longitude': -73.9738467335701}",chinese,(212) 986-9260,604.3721745639771,8ObY1IkKWvx99nIOqRBshA,https://s3-media4.fl.yelpcdn.com/bphoto/zsyNGDsEEGArRR19Y8VJzw/o.jpg,False,"{'address1': '1 W 59th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1 W 59th St', 'New York, NY 10019']}",Chi Dumpling & Noodle,+12129869260,$$,2.0,39,[],https://www.yelp.com/biz/chi-dumpling-and-noodle-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
new-asian-cuisine-woodside,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7393524, 'longitude': -73.9210213}",chinese,(718) 784-4989,5409.429194516285,2rSmA4IK51QAQj60YGvjnw,https://s3-media3.fl.yelpcdn.com/bphoto/6NhgwU8cLrzA7T4PMwp8bA/o.jpg,False,"{'address1': '44-20 48th Ave', 'address2': None, 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['44-20 48th Ave', 'Woodside, NY 11377']}",New Asian Cuisine,+17187844989,$,4.5,20,"['delivery', 'pickup']",https://www.yelp.com/biz/new-asian-cuisine-woodside?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
sushumai-asian-fusion-new-york-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]","{'latitude': 40.7211610690848, 'longitude': -73.9872866123915}",chinese,(212) 777-8808,4405.222250165543,XfHgiIsoo1Pr_v04bx9ptg,https://s3-media2.fl.yelpcdn.com/bphoto/tnqJdU5mofyfY5OiR3cxEw/o.jpg,False,"{'address1': '112 Stanton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['112 Stanton St', 'New York, NY 10002']}",Sushumai Asian Fusion,+12127778808,$$,4.5,137,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/sushumai-asian-fusion-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
hunan-delight-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6755282563532, 'longitude': -73.9780712127686}",chinese,(718) 789-1400,9416.785342433954,_XLLSXPIjgoZQtwU3RCcQA,https://s3-media2.fl.yelpcdn.com/bphoto/2M169bGmIKypaTh3f8ywCw/o.jpg,False,"{'address1': '752 Union St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['752 Union St', 'Brooklyn, NY 11215']}",Hunan Delight,+17187891400,$$,4.0,274,"['delivery', 'pickup']",https://www.yelp.com/biz/hunan-delight-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
nom-wah-tea-parlor-new-york,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]","{'latitude': 40.714490521829, 'longitude': -73.998153857324}",chinese,(212) 962-6047,5347.164088794918,_usWsAYSKKV2q8xw-3ajrA,https://s3-media2.fl.yelpcdn.com/bphoto/QvqmqO1T0koXFPWtFF9ZHA/o.jpg,False,"{'address1': '13 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['13 Doyers St', 'New York, NY 10013']}",Nom Wah Tea Parlor,+12129626047,$$,3.5,1798,[],https://www.yelp.com/biz/nom-wah-tea-parlor-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
charley-mom-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7740287780762, 'longitude': -73.9481582641602}",chinese,(212) 439-6363,2981.498448152352,bacGm8cL-vUPHdR18_M7bw,https://s3-media1.fl.yelpcdn.com/bphoto/joVF2kafgeAMiCA4o6sYjg/o.jpg,False,"{'address1': '1580 York Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1580 York Ave', 'New York, NY 10028']}",Charley Mom Restaurant,+12124396363,$$,3.5,80,[],https://www.yelp.com/biz/charley-mom-restaurant-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
yiwanmen-new-york-2,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]","{'latitude': 40.7193132739237, 'longitude': -73.9962630421457}",chinese,(212) 966-8998,4787.932305630562,LztkKM-lvRraBbS9TVXzcg,https://s3-media3.fl.yelpcdn.com/bphoto/hjqC1FDXcXF-TlnBOZ_-dg/o.jpg,False,"{'address1': '150 Mott St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['150 Mott St', 'New York, NY 10013']}",Yiwanmen,+12129668998,$,4.0,115,[],https://www.yelp.com/biz/yiwanmen-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
chef-28-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.74393, 'longitude': -73.98493}",chinese,(212) 685-8871,1894.7109343412033,U0SmczzYhahOeRxftjBPSg,https://s3-media4.fl.yelpcdn.com/bphoto/X9NPiTS3GYe74I1jcJbhYw/o.jpg,False,"{'address1': '29 E 28th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['29 E 28th St', 'New York, NY 10016']}",Chef 28,+12126858871,$$,3.5,128,"['delivery', 'pickup']",https://www.yelp.com/biz/chef-28-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
forever-taste-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71294, 'longitude': -73.98979}",chinese,(646) 288-8434,5339.789687469965,nXh79laNQ7leN92F5Ore-Q,https://s3-media3.fl.yelpcdn.com/bphoto/R8-oIf7Q6DLbjh2oeJO9KQ/o.jpg,False,"{'address1': '27 Rutgers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['27 Rutgers St', 'New York, NY 10002']}",Forever Taste,+16462888434,$,4.0,33,[],https://www.yelp.com/biz/forever-taste-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
